lead_id,lead_first_contact_date,lead_origin,lead_type,lead_behaviour_profile,lead_business_segment,lead_business_type,gmv,is_closed,merchant_type
6798acf8da0458e3299ad2a1f4e7c2bf,2023-02-08,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
8290b662b6532b5e1635fb338d152a4e,2022-07-24,unknown,unknown,unknown,unknown,unknown,unknown,0,new
50fb5ad5d9eb3bb648e6c8d18453a7f7,2023-01-11,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
2c139e65a9fcbbf712f579f9e6732fd4,2022-12-25,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
14baface490758522a1f859c0acc9ec4,2022-11-22,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
7a7338ef00146590a3e2d10d1713e176,2022-10-17,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
db8ec1f430d9850d48b1f8c6958ed68e,2023-04-12,social,unknown,unknown,unknown,unknown,unknown,0,new
d424f73e4a19e96d200cf4c38d1c864e,2023-04-01,other_publicities,unknown,unknown,unknown,unknown,unknown,0,new
b899aa15c56fee62bcea0903b59b18fe,2022-08-15,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
28291658be5f6e1edfc8acfeacf049a8,2023-01-04,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
4916ba26c0ec4e43588dcc3e019ede51,2023-01-29,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
3ce39e5e8a82aa26e73fb52221089d5e,2023-03-24,organic_search,online_medium,eagle,construction_tools_house_garden,reseller,0.0,1,existing
238f12faae477497ff945ea4c695073b,2022-09-12,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
77eecef58086c6f635d85f283792aed4,2022-07-12,email,unknown,unknown,unknown,unknown,unknown,0,new
27a2af2575bfd7d083602f383a680f95,2023-03-22,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
7c7378fdb4fc64ec517dc024e8f2bb89,2023-05-29,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
6d7364731230122df155fddea6878dd3,2023-01-15,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
d645da12228499ac88ef5cced5837502,2022-10-16,social,unknown,unknown,unknown,unknown,unknown,0,new
51c8a2a1dffa372556506579fcb41a1d,2022-10-26,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
507a08d46df3369ee992dae0ad39b856,2022-08-22,unknown,unknown,unknown,unknown,unknown,unknown,0,new
614a4db226bdaf4ffdbf60e37eda9213,2023-04-23,organic_search,industry,cat,home_decor,manufacturer,0.0,1,existing
479c3b117877156329c2b59da92dcca1,2023-02-11,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
144679b5d1ddb8650c3155c645a1d976,2022-09-03,social,unknown,unknown,unknown,unknown,unknown,0,new
d5d6f4f33df6216588dad86b825be352,2023-04-26,unknown,unknown,unknown,unknown,unknown,unknown,0,new
2d5421eb54f4118e3b933e87baa6cc1c,2022-08-21,referral,unknown,unknown,unknown,unknown,unknown,0,new
7a04fdcf6f0e51992c2dfd7cfd3e99aa,2023-04-18,referral,unknown,unknown,unknown,unknown,unknown,0,new
08af199148d071cd6a3bc0e53d77f619,2022-09-29,referral,unknown,unknown,unknown,unknown,unknown,0,new
e7af60d00f3dadf1f03a3bdbb2bc6364,2022-11-07,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
cbbda0778454f639ae7182a4ec209142,2023-03-06,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
e3fc1e449bf70c946e9c4054698afdd7,2023-03-26,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
c94ac72ea12ea1943136f2bc64719600,2022-08-10,unknown,unknown,unknown,unknown,unknown,unknown,0,new
5c939751a356d66af37a9e339980c9b7,2023-04-16,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
7974dc9314dabaab55462b7ab1b3d3c9,2022-10-19,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
3de2f5d6b216073b662a9e202fb4b556,2023-02-23,unknown,online_medium,cat,health_beauty,manufacturer,574.8399999999999,1,existing
d2c2de6e423321db2aed69be2da62c9b,2022-10-17,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
18042a74c3e57fabcf4e0980402ca1d4,2023-04-20,social,unknown,unknown,unknown,unknown,unknown,0,new
514e5f200a15c7c9f62336c74ffa6840,2022-09-22,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
7f2fc4be557404798e7ac1df49ee30a7,2023-04-02,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
b53cbe6da81db747a73e52a5a48d2703,2023-02-12,unknown,online_small,cat,health_beauty,manufacturer,0.0,1,existing
9722c0e8faf86184d1021802ac2e5f79,2023-05-20,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
6ec5953819c4a9de372a20282b4d7b98,2023-01-21,social,unknown,unknown,unknown,unknown,unknown,0,new
c6e9701b682ec8f4cc3f8923c1dbb1f8,2023-03-28,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
4bc9645a5623ba22b8e136133eb8af33,2023-04-03,email,unknown,unknown,unknown,unknown,unknown,0,new
a02248212328cdea5940d1c050f6c6e1,2023-04-24,social,online_medium,wolf,car_accessories,reseller,0.0,1,existing
f18ca68352536e995e0cea95572067d4,2023-03-13,email,unknown,unknown,unknown,unknown,unknown,0,new
c1e8e336c211d9399d857f8703c1fadc,2023-01-11,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
73061056a3b9c0ed212a6e6ed0b24813,2022-12-16,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
d90a6ea6fd54e27c2656d8d3877abea4,2023-05-02,social,unknown,unknown,unknown,unknown,unknown,0,new
2247fd8e28edeb7365e8eb85e206487b,2022-12-03,social,unknown,unknown,unknown,unknown,unknown,0,new
86d4303e4f27966fade0cf152d9ae234,2022-07-19,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
846b2b6dd5703bd41a6cd0e1601900f8,2022-10-10,email,unknown,unknown,unknown,unknown,unknown,0,new
e86a702029116de126ed5b9341566230,2023-02-26,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
786d54b10805cdb475d07522426292cc,2022-09-26,referral,unknown,unknown,unknown,unknown,unknown,0,new
2c9a64873b88387545747c663f05d517,2022-11-14,social,unknown,unknown,unknown,unknown,unknown,0,new
35f4421c476ab29bd7492717ccb0642c,2022-07-19,unknown,unknown,unknown,unknown,unknown,unknown,0,new
45a9c220aa008c10a0e581f44c0627e9,2022-07-24,social,unknown,unknown,unknown,unknown,unknown,0,new
f0971d67a49ade9bab406f7664e8129d,2023-03-16,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
dc10fce584f2cdf09d6690e0f2883227,2023-01-08,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
0e81202a194c3198d45cceb0edec2ff0,2023-02-06,unknown,unknown,unknown,unknown,unknown,unknown,0,new
788304097fce3e5d98c48cb17ebf155c,2022-10-18,unknown,unknown,unknown,unknown,unknown,unknown,0,new
4aa29ca00d7fb2c2a06f51bd15ebf772,2023-05-06,social,unknown,unknown,unknown,unknown,unknown,0,new
ef8baa17c6b52931c4b058e460fe8d0d,2023-02-20,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
54d98044d0ac6e7152756ae8190b9cd8,2023-04-19,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
6f462127f21ce267bb51d8c26e65db3e,2023-04-04,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
2fb2c0b63768c3c73ef007ed0f753663,2023-02-21,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
de615d957b9c5f4b8fd48893f7267a15,2023-05-25,referral,online_big,cat,sports_leisure,reseller,0.0,1,existing
5ce9e5e89c326160e2908b5c477ebba6,2023-04-03,email,unknown,unknown,unknown,unknown,unknown,0,new
50523d9bd9d5d9a44bbc2f778954c5ae,2023-03-24,paid_search,online_big,shark,phone_mobile,reseller,0.0,1,existing
f936e0a3bce6ffb6fe662a6e062ac9a5,2023-04-15,social,unknown,unknown,unknown,unknown,unknown,0,new
070349261f23248ee28a2fd0978252b5,2023-05-31,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
8c9b3de1e2d4afbb00c8d0ed13c9da34,2023-05-19,display,unknown,unknown,unknown,unknown,unknown,0,new
0b8f15cd3409fa0e444932e54f81aff0,2023-04-12,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
b2e7d5c71dcf801414dddec798571cb4,2023-03-23,unknown,unknown,unknown,unknown,unknown,unknown,0,new
b1eb96657b983d6e9c04bca5b975d374,2023-05-16,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
174247a8b30c20f711d155b340320dcc,2023-04-13,unknown,unknown,unknown,unknown,unknown,unknown,0,new
853b3b5c7f6a094901a01b9c7c4c2144,2023-03-24,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
89f590f6d31fb9ba02239da87497d982,2023-01-09,unknown,unknown,unknown,unknown,unknown,unknown,0,new
eae09666cb6c5eb0eeedf06bc0b1c7fb,2023-02-01,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
26529ea27107055c4b6e276b56797020,2023-02-27,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
39ceea9d66d6fd7959821277b8d0af58,2023-03-27,unknown,unknown,unknown,unknown,unknown,unknown,0,new
280953f246fceb4c893ffac1981e0998,2023-02-07,social,unknown,unknown,unknown,unknown,unknown,0,new
7a9693015c73ae1d46ea1e8fd0c7a1fb,2022-11-11,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
6aa1c1a875889044ebf43dfe844c7bc1,2023-02-16,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
236604adff21d60816ee8a12d629c2df,2023-02-05,social,unknown,unknown,unknown,unknown,unknown,0,new
d15d4180749f681ded0d53f1908ca3dd,2023-05-17,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
10678b97635e173b084e8f3c681527cb,2023-05-08,referral,unknown,unknown,unknown,unknown,unknown,0,new
cdd7005c54b8cccc0d5f369ad7c55064,2023-02-16,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
2d85fe69a230d106d7a9052381a09356,2023-03-13,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
25f1dd619a9da443c7a26bf223e4b3d5,2023-05-02,email,unknown,unknown,unknown,unknown,unknown,0,new
13e388b2c8eb8ce5efd1ac19ecc78513,2023-05-04,social,unknown,unknown,unknown,unknown,unknown,0,new
c65db23b93631916f5bb31abf24462b8,2023-01-22,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
15d0324c4cba39035aedcf51adc6262b,2023-01-12,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
f2e624030d1505c3aabc60d22dc1022a,2023-02-01,unknown,unknown,unknown,unknown,unknown,unknown,0,new
073e91c1793a1400af92c0d2ba639daf,2023-03-07,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
83d165df8a35a163dea7821654e0efcf,2023-03-28,other,unknown,unknown,unknown,unknown,unknown,0,new
bbf2aa53a06531cd2da66f110f0752a4,2023-01-22,unknown,unknown,unknown,unknown,unknown,unknown,0,new
53eef9f0f3c7ddca94957c056aef9227,2023-01-07,referral,unknown,unknown,unknown,unknown,unknown,0,new
181a3c7ab697f5267f35da43b3aa2a42,2023-05-20,social,unknown,unknown,unknown,unknown,unknown,0,new
8a1f74ea8d333ac37a9fe795aa4183e2,2022-08-02,unknown,unknown,unknown,unknown,unknown,unknown,0,new
a360bb50f2581bddc0ea191e533fb0d5,2023-03-03,social,unknown,unknown,unknown,unknown,unknown,0,new
c94230bd397e1a81b4f3e410ff14daf4,2023-01-22,unknown,unknown,unknown,unknown,unknown,unknown,0,new
9e1d543470b52e6e0f51881b091d9a18,2022-07-12,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
0198d08e55ae4a0178fed63e44d46437,2023-04-27,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
08a7223e876a045d511074e8c9c8e937,2023-03-04,social,online_medium,cat,bags_backpacks,reseller,0.0,1,existing
fcc4103fcaf40d4720096ea4ed0fa2a7,2023-05-02,email,unknown,unknown,unknown,unknown,unknown,0,new
33f009eb844c3e5ced55194fd9081891,2022-10-25,unknown,unknown,unknown,unknown,unknown,unknown,0,new
f4cbadcb99fd2c1fc88b97adfae24854,2023-04-20,display,unknown,unknown,unknown,unknown,unknown,0,new
08bdd4ccdfefb4a7ad7757fba080aa28,2023-01-24,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
76128f896de3c07b84f60965327751a3,2023-02-09,social,unknown,unknown,unknown,unknown,unknown,0,new
2a6cd628e0921570e6671e6b1917e926,2023-01-10,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
c45ff238efdaeb27177502d90e93f60b,2022-10-26,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
6f9f69256d91652afad06c9c4894cce6,2023-03-05,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
ef17e89d8fb3d083388c1bd6bae0a5c3,2023-03-22,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
59cf35ec5effe5787749804bd77dfb45,2023-01-29,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
2488294e5b8aa832810695a56cbeacdf,2023-04-19,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
16c9a11533b606e30508aecf89398170,2023-04-12,social,unknown,unknown,unknown,unknown,unknown,0,new
8db1c5244f04213e7178c188cf975960,2023-04-16,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
76033d11df25bb5c050fea077e1b02b6,2022-08-12,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
037be3f3bf37ffed5e5b8750c514ad17,2022-07-07,other,unknown,unknown,unknown,unknown,unknown,0,new
5f71bc4e6abdb7421e16abe2e414d344,2023-03-29,social,unknown,unknown,unknown,unknown,unknown,0,new
f0cf79f9b81720b964207ac2fde19be8,2023-04-23,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
1b3792d7a5971736e7dd4932c8c20f74,2023-04-30,social,unknown,unknown,unknown,unknown,unknown,0,new
47a752e75a196b3b4edd825252ccf97f,2023-03-07,paid_search,industry,cat,household_utilities,manufacturer,52.620000000000005,1,existing
79a60ddd18a394faebab43aa57bc83e8,2023-02-25,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
78383fd635668ffe34e22ef0ed11f6b5,2023-01-04,social,unknown,unknown,unknown,unknown,unknown,0,new
6751bce20296374f82f386e054e0b9f7,2023-04-18,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
f1a425f699458e09372b5da49c06fd33,2023-01-22,paid_search,online_small,unknown,computers,reseller,0.0,1,existing
4bac3882938ce191ce0436d7bf533c62,2022-08-03,unknown,unknown,unknown,unknown,unknown,unknown,0,new
7611c2ba98f6c400df922115b07c9903,2023-05-02,email,unknown,unknown,unknown,unknown,unknown,0,new
61cbe9d6fbd16b3dbdd5f1b39fab396e,2023-01-23,email,unknown,unknown,unknown,unknown,unknown,0,new
d41380111f8558d2a5a9da7a095bbd0f,2022-12-21,unknown,unknown,unknown,unknown,unknown,unknown,0,new
aceafc50fbd2c53cc75ada4f86035ecd,2023-04-06,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
90faf268e7eab91975d0fc1846bad0ef,2023-01-22,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
450b9ff6579ee8138f673984554e8a93,2023-04-19,organic_search,online_big,cat,health_beauty,reseller,1289.53,1,existing
fefe447107ab48d504ca4865c1a69dd2,2023-03-26,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
f8f7aa63a45a078fda7e10fdc8f63b5f,2023-04-16,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
6d236926d8864f1f5d88048c4f2a1948,2023-04-27,unknown,unknown,unknown,unknown,unknown,unknown,0,new
3ab35509be5b6cdb02c081de2fb74a8a,2022-11-01,social,unknown,unknown,unknown,unknown,unknown,0,new
fdfa9a38cf3d8d850a6fd47b438bfe43,2022-11-30,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
e3c586bec59ecb0430e34fb6bc37fb8d,2023-05-24,organic_search,online_beginner,cat,home_decor,reseller,0.0,1,existing
023eae08cd291f454a56b1a29084f1ea,2022-10-24,email,unknown,unknown,unknown,unknown,unknown,0,new
80a373ef28ca3b24c02b24b5b9ad6731,2023-03-08,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
bceb3255d9e971801589ea08667466f0,2022-09-20,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
4adc2d13b1a41b5e1652d957fc6f2082,2023-01-09,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
1ebb1d1f55c09d87901fb445b917948b,2023-01-20,social,unknown,unknown,unknown,unknown,unknown,0,new
61e1ec2ab7f435948789816fa06d7037,2023-05-14,other,unknown,unknown,unknown,unknown,unknown,0,new
05c2e48a2654a4d96901f7674961bb2a,2023-01-02,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
c1080323abd122db8e79376998d29915,2023-04-25,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
93cdf48e7102fb85fdef006ccc6bdd87,2023-04-16,social,unknown,unknown,unknown,unknown,unknown,0,new
e782e89abdb62740b34d162d21510f6c,2023-02-20,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
46f913fb3c2719fb01ecad725bc3952d,2023-03-05,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
8d6bd2dad761e54d64308b604bb23ba1,2023-03-14,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
8c0f210dc24f021fbfc4b912fd41a8aa,2023-01-08,other,unknown,unknown,unknown,unknown,unknown,0,new
c6f6c696c98663f5588e525bff96d89a,2023-04-24,unknown,unknown,unknown,unknown,unknown,unknown,0,new
eaa9bf7df753a0756ace3d7553bc11ff,2023-04-04,unknown,unknown,unknown,unknown,unknown,unknown,0,new
9ce60c64ac4510df68537de96631261f,2022-08-04,email,unknown,unknown,unknown,unknown,unknown,0,new
75bca42b6b5e869be888efd8ec86fcbb,2022-11-17,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
4f7d9961def7929f575ad0b78fc17672,2023-04-30,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
b1baa403406e9bc353bc829e3ffd6cee,2022-11-29,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
15a98a484ca743a36a71cbaf2b347dd1,2023-03-25,referral,unknown,unknown,unknown,unknown,unknown,0,new
c2174952a0255de7fb31b91a037f1e16,2023-01-12,organic_search,online_big,unknown,construction_tools_house_garden,reseller,0.0,1,existing
6c5184483cf53cdccb474420b29a911c,2023-01-17,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
ec1859db271276d4081d7ca1f767258d,2023-04-10,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
70c3446a690bb1c8b83a09a33cf0b0d1,2023-02-06,social,unknown,unknown,unknown,unknown,unknown,0,new
fafcb194af3cdf5ea3355224c6224d6f,2023-01-19,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
ef2e814b4e7cc7e6e4a1f3c8f035275d,2023-03-28,social,unknown,unknown,unknown,unknown,unknown,0,new
b9539626d37f52bcdf87c0e671329cbb,2023-01-06,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
aa3845080ecdff9a553b681aa61c2ad8,2023-05-11,unknown,unknown,unknown,unknown,unknown,unknown,0,new
9082eaa58d8b1028c26c256c6de14aab,2023-04-17,social,unknown,unknown,unknown,unknown,unknown,0,new
bbba677a7830a14343512ae9637e3879,2023-05-02,social,unknown,unknown,unknown,unknown,unknown,0,new
9dbda50bc131e3813851660dd15d0ef9,2023-05-24,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
6c5532cd89a43796f19e4ac21f3b8c72,2023-01-18,direct_traffic,online_medium,wolf,audio_video_electronics,reseller,0.0,1,existing
d24802faacea07a0f93f06662aa12a40,2023-05-20,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
7a99ddd64872e5a6b4084867dd14ef4a,2023-02-26,social,unknown,unknown,unknown,unknown,unknown,0,new
88107ba931ed078f1a1d73d0bd575a32,2023-03-26,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
20352cbe288211abf5161bc6fcbc1a3c,2022-12-01,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
7dc550c83c75a49032148a7f90f248cf,2023-04-17,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
9640700c442214957adbe5aa77e2ace3,2022-10-01,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
8c4e1000e86191ffd2a27a253c0aad82,2022-08-29,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
115f08592f4c2bb29013efbbc46608fc,2023-01-15,unknown,online_big,unknown,construction_tools_house_garden,reseller,2087.13,1,existing
20cacf957f7d3f661bae47fa58879299,2023-02-21,email,unknown,unknown,unknown,unknown,unknown,0,new
20a79e1ab3a172d48f5f78498616ec4d,2022-07-05,email,unknown,unknown,unknown,unknown,unknown,0,new
fe443b928b6126aa5df1d7ef91bd091b,2022-10-19,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
b47d8f2bc37de549eb1b78c0bc54d077,2023-02-21,unknown,unknown,unknown,unknown,unknown,unknown,0,new
cc033bc7d61c82cbefe72f540117c64e,2023-05-03,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
bd3cd01c42224fff838a74ccf727e1c7,2023-02-11,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
8b7c35169673ff7fcc30a43cf41079d3,2023-01-05,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
19b20d918b26f877ce5a1ad7f34b9729,2023-04-13,social,unknown,unknown,unknown,unknown,unknown,0,new
6fe987b15d3f9964f0f84786ef4f78e5,2023-05-02,unknown,unknown,unknown,unknown,unknown,unknown,0,new
ff89e8ee1db049c810a2da86c84c6bd5,2023-01-24,unknown,industry,unknown,bed_bath_table,manufacturer,889.0,1,existing
6a07a9c74e8dec82179580d0c88c2800,2022-10-31,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
35856571321788e2cfb267bccef93f07,2023-05-21,social,unknown,unknown,unknown,unknown,unknown,0,new
947d64ec18585d216e88d3eef72267d2,2023-02-12,unknown,unknown,unknown,unknown,unknown,unknown,0,new
54c6997a78e69329bbf97a9256104e4f,2022-07-21,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
6af8cbc980df656d8574530389a7e7a6,2023-01-22,unknown,unknown,unknown,unknown,unknown,unknown,0,new
4285127686e4b60f9d4c5182571b3982,2023-02-20,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
5cfcbafd768519bce51371aae5cac8fb,2022-08-30,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
662a2fde878a9bef6370fb07c5a28705,2023-04-13,other_publicities,unknown,unknown,unknown,unknown,unknown,0,new
2b9b8e32584fe9897d8aedde5bc04ed7,2023-03-24,unknown,online_medium,cat,sports_leisure,reseller,550.36,1,existing
7b18b584738d4f52b3d4dfce78c1827e,2023-04-21,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
bb10ba1898d78d59bb76db2493ca511c,2023-02-06,organic_search,online_big,unknown,audio_video_electronics,manufacturer,757.75,1,existing
9389089fa48bdc2708e6f0890890c516,2022-11-11,email,unknown,unknown,unknown,unknown,unknown,0,new
d94101ad400cbaf86b951c78f8172039,2023-01-30,organic_search,online_big,cat,handcrafted,reseller,0.0,1,existing
f5f0711534e0b5d69c8e4206dd17cd88,2023-03-13,direct_traffic,online_medium,cat,car_accessories,reseller,0.0,1,existing
39baa31554d76571e44a1d255504040f,2022-11-15,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
bed001ddbfee19bb91d1760849b0dd45,2022-12-22,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
33d06abacfaec40e2da0d9a46007c758,2023-03-08,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
2cadebae208572a73bcc7385d5de0710,2023-03-20,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
f0952a50474d97aafac39a918b3394ae,2023-05-04,display,unknown,unknown,unknown,unknown,unknown,0,new
04f8b803895d585e29bf21162e49cc84,2023-01-25,social,online_medium,cat,baby,manufacturer,192.94,1,existing
48e0d8bff94fd4580ea547171f1a8adc,2023-02-06,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
7bc8c88bb24cbfee9378e0af71e171a1,2022-08-10,unknown,unknown,unknown,unknown,unknown,unknown,0,new
22e003fcd294b552ff9da4aa1b9f85de,2023-03-21,display,unknown,unknown,unknown,unknown,unknown,0,new
57a80e778f3d755b4f2166e6a60826fd,2023-01-22,unknown,online_beginner,unknown,jewerly,manufacturer,0.0,1,existing
15c08959e5e7b1930cb81c503058b4c4,2022-12-19,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
5c3fd6f239bbbd47b94fb424c8827b2e,2023-03-08,social,online_beginner,eagle,home_decor,reseller,0.0,1,existing
099c0eddd44f937ac2facf3a72263b7f,2023-02-05,unknown,industry,unknown,computers,reseller,168.63,1,existing
98d18f067382e282b98734bf528b4178,2023-01-26,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
f452fb191386e040c8dbb8e6e90da113,2023-04-19,email,unknown,unknown,unknown,unknown,unknown,0,new
9dcfa40e7250f2fe6fa02282a752c7e2,2023-05-31,social,unknown,unknown,unknown,unknown,unknown,0,new
644b522e92999426ab230d94a4bb4512,2023-03-08,social,online_medium,wolf,car_accessories,reseller,0.0,1,existing
d2e8ac40dc18011d5ecd890846f36ec1,2023-04-12,paid_search,offline,eagle,food_drink,reseller,0.0,1,existing
8042532a1caf8cab4c93569cb42469ba,2022-09-30,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
874b8b4b430d2a662258ad7d9fc2e5b6,2023-02-06,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
fd9feaee224753f923d50254601e7b0e,2023-02-03,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
ee7230dec6c5cf2229f0a706a265ca49,2023-05-12,direct_traffic,online_big,cat,bags_backpacks,reseller,1032.39,1,existing
78f58a8b3761d55a831805c9a278fc45,2023-02-15,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
e5e05bd77a755fedae33906cae78b723,2023-02-21,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
78775654c69f1cb73d97d96c1c65354e,2023-04-12,direct_traffic,unknown,unknown,unknown,unknown,unknown,0,new
3d67071efa4bd410db2ba44714135479,2023-05-20,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
785f9daa6aedd3afc9ef23137a51fe3e,2022-11-20,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
db1a80fb7e65ef1147d952687f0dd9c6,2022-11-18,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
9b80db5649edf85db26dde3ba3e287f5,2023-04-16,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
05b99715f32c973f929cd22735389966,2023-03-19,organic_search,online_big,cat,construction_tools_house_garden,reseller,355.39,1,existing
94b7cee526e7478a1d4c97340d74b467,2023-04-26,paid_search,unknown,unknown,unknown,unknown,unknown,0,new
ff5a32529137a0ce614e6a37307423c5,2022-10-28,other,unknown,unknown,unknown,unknown,unknown,0,new
c8ba6c4ec17a64c0b4ee1872b3a3968c,2023-02-12,organic_search,unknown,unknown,unknown,unknown,unknown,0,new
6b7f18f1f939115a1bd761ec64bd2c55,2022-09-12,display,unknown,unknown,unknown,unknown,unknown,0,new
52cf16b573a97bddb9aea03cf5710746,2022-08-10,unknown,unknown,unknown,unknown,unknown,unknown,0,new
7ae4b452af28fb2a994e10e14a8b2287,2023-03-09,email,unknown,unknown,unknown,unknown,unknown,0,new
f9cb3124b5a22b133f21273ef2cb0695,2023-02-06,social,online_medium,eagle,construction_tools_house_garden,manufacturer,0.0,1,existing
